2014-01-21 02:37:01,0.16
2014-01-21 02:38:02,0.24
2014-01-21 02:39:01,0.20
2014-01-21 02:40:01,0.16
2014-01-21 02:41:02,0.24
2014-01-21 02:42:01,0.24
2014-01-21 02:43:02,0.12
2014-01-21 02:44:02,0.33
2014-01-21 02:45:01,0.12
2014-01-21 02:46:01,0.16
2014-01-21 02:47:01,0.33
2014-01-21 02:48:02,0.28
2014-01-21 02:49:01,0.24
2014-01-21 02:50:01,0.24
2014-01-21 02:51:02,0.16
2014-01-21 02:52:01,0.37
2014-01-21 02:53:01,0.16
2014-01-21 02:54:02,0.16
2014-01-21 02:55:01,0.16
2014-01-21 02:56:01,0.16
2014-01-21 02:57:02,0.24
2014-01-21 02:58:01,0.45
2014-01-21 02:59:02,0.33
2014-01-21 03:00:02,0.20
2014-01-21 03:01:02,0.20
2014-01-21 03:02:01,0.16
2014-01-21 03:03:02,0.16
2014-01-21 03:04:01,0.37
2014-01-21 03:05:02,0.16
2014-01-21 03:06:02,0.20
2014-01-21 03:07:01,0.20
2014-01-21 03:08:02,0.24
2014-01-21 03:09:01,0.16
2014-01-21 03:10:01,0.24
2014-01-21 03:11:01,0.20
2014-01-21 03:12:02,0.28
2014-01-21 03:13:01,0.24
2014-01-21 03:14:02,0.24
2014-01-21 03:15:01,0.45
2014-01-21 03:16:01,0.16
2014-01-21 03:17:01,0.28
2014-01-21 03:18:02,0.33
2014-01-21 03:19:01,0.24
2014-01-21 03:20:02,0.53
2014-01-21 03:21:02,0.33
2014-01-21 03:22:01,0.24
2014-01-21 03:23:02,0.24
2014-01-21 03:24:01,0.24
2014-01-21 03:25:02,0.16
2014-01-21 03:26:02,0.24
2014-01-21 03:27:02,0.28
2014-01-21 03:28:01,0.37
2014-01-21 03:29:02,0.28
2014-01-21 03:30:02,0.45
2014-01-21 03:31:01,0.24
2014-01-21 03:32:02,0.16
2014-01-21 03:33:01,0.20
2014-01-21 03:34:02,0.20
2014-01-21 03:35:02,0.20
2014-01-21 03:36:01,0.20
2014-01-21 03:37:01,0.37
2014-01-21 03:38:02,0.24
2014-01-21 03:39:01,0.20
2014-01-21 03:40:02,0.33
2014-01-21 03:41:02,0.20
2014-01-21 03:42:02,0.20
2014-01-21 03:43:01,0.16
2014-01-21 03:44:02,0.20
2014-01-21 03:45:01,0.24
2014-01-21 03:46:02,0.33
2014-01-21 03:47:02,0.24
2014-01-21 03:48:01,0.65
2014-01-21 03:49:02,0.12
2014-01-21 03:50:02,0.12
2014-01-21 03:51:01,0.20
2014-01-21 03:52:02,0.20
2014-01-21 03:53:02,0.16
2014-01-21 03:54:01,0.20
2014-01-21 03:55:02,0.20
2014-01-21 03:56:02,0.33
2014-01-21 03:57:01,0.24
2014-01-21 03:58:02,0.20
2014-01-21 03:59:01,0.33
2014-01-21 04:00:02,0.12
2014-01-21 04:01:02,0.53
2014-01-21 04:02:01,0.16
2014-01-21 04:03:02,0.28
2014-01-21 04:04:02,0.24
2014-01-21 04:05:01,0.16
2014-01-21 04:06:01,0.41
2014-01-21 04:07:02,0.12
2014-01-21 04:08:01,0.12
2014-01-21 04:09:02,0.16
2014-01-21 04:10:01,0.20
2014-01-21 04:11:01,0.16
2014-01-21 04:12:02,0.16
2014-01-21 04:13:01,0.33
2014-01-21 04:14:02,0.33
2014-01-21 04:15:02,0.33
2014-01-21 04:16:01,0.16
2014-01-21 04:17:02,0.16
2014-01-21 04:18:01,0.16
2014-01-21 04:19:02,0.20
2014-01-21 04:20:02,0.49
2014-01-21 04:21:02,0.12
2014-01-21 04:22:02,0.12
2014-01-21 04:23:01,0.20
2014-01-21 04:24:02,0.20
2014-01-21 04:25:01,0.33
2014-01-21 04:26:01,0.28
2014-01-21 04:27:02,0.37
2014-01-21 04:28:01,0.37
2014-01-21 04:29:02,0.28
2014-01-21 04:30:02,0.24
2014-01-21 04:31:02,0.16
2014-01-21 04:32:01,0.20
2014-01-21 04:33:02,0.41
2014-01-21 04:34:01,0.16
2014-01-21 04:35:02,0.16
2014-01-21 04:36:02,0.16
2014-01-21 04:37:01,0.24
2014-01-21 04:38:02,0.33
2014-01-21 04:39:01,0.24
2014-01-21 04:40:02,0.57
2014-01-21 04:41:02,0.16
2014-01-21 04:42:02,0.45
2014-01-21 04:43:01,0.24
2014-01-21 04:44:02,0.20
2014-01-21 04:45:02,0.24
2014-01-21 04:46:01,0.20
2014-01-21 04:47:02,0.49
2014-01-21 04:48:02,0.28
2014-01-21 04:49:01,0.16
2014-01-21 04:50:02,0.20
2014-01-21 04:51:02,0.24
2014-01-21 04:52:01,0.08
2014-01-21 04:53:02,0.20
2014-01-21 04:54:01,0.33
2014-01-21 04:55:02,0.20
2014-01-21 04:56:02,0.24
2014-01-21 04:57:01,0.33
2014-01-21 04:58:01,0.28
2014-01-21 04:59:02,0.28
2014-01-21 05:00:01,0.24
2014-01-21 05:01:01,0.12
2014-01-21 05:02:02,0.24
2014-01-21 05:03:01,0.24
2014-01-21 05:04:02,0.16
2014-01-21 05:05:01,0.20
2014-01-21 05:06:01,0.24
2014-01-21 05:07:02,0.33
2014-01-21 05:08:01,0.28
2014-01-21 05:09:02,0.20
2014-01-21 05:10:02,0.24
2014-01-21 05:11:01,0.33
2014-01-21 05:12:02,0.20
2014-01-21 05:13:01,0.33
2014-01-21 05:14:02,0.20
2014-01-21 05:15:02,0.20
2014-01-21 05:16:01,0.16
2014-01-21 05:17:02,0.20
2014-01-21 05:18:02,0.20
2014-01-21 05:19:01,0.24
2014-01-21 05:20:02,0.16
2014-01-21 05:21:02,0.20
2014-01-21 05:22:01,0.33
2014-01-21 05:23:02,0.12
2014-01-21 05:24:01,0.24
2014-01-21 05:25:02,0.20
2014-01-21 05:26:01,0.33
2014-01-21 05:27:01,0.16
2014-01-21 05:28:02,0.45
2014-01-21 05:29:02,0.20
2014-01-21 05:30:01,0.45
2014-01-21 05:31:01,0.28
2014-01-21 05:32:02,0.33
2014-01-21 05:33:01,0.24
2014-01-21 05:34:02,0.24
2014-01-21 05:35:02,0.37
2014-01-21 05:36:01,0.12
2014-01-21 05:37:01,0.33
2014-01-21 05:38:01,0.33
2014-01-21 05:39:01,0.37
2014-01-21 05:40:02,0.28
2014-01-21 05:41:01,0.20
2014-01-21 05:42:02,0.12
2014-01-21 05:43:01,0.16
2014-01-21 05:44:02,0.12
2014-01-21 05:45:02,0.16
2014-01-21 05:46:01,0.20
2014-01-21 05:47:01,0.28
2014-01-21 05:48:02,0.28
2014-01-21 05:49:01,0.24
2014-01-21 05:50:02,0.12
2014-01-21 05:51:02,0.41
2014-01-21 05:52:01,0.24
2014-01-21 05:53:02,0.20
2014-01-21 05:54:01,0.20
2014-01-21 05:55:02,0.24
2014-01-21 05:56:02,0.33
2014-01-21 05:57:01,0.16
2014-01-21 05:58:02,0.28
2014-01-21 05:59:01,0.20
2014-01-21 06:00:02,0.24
2014-01-21 06:01:02,0.12
2014-01-21 06:02:02,0.24
2014-01-21 06:03:01,0.45
2014-01-21 06:04:02,0.53
2014-01-21 06:05:01,0.53
2014-01-21 06:06:01,0.24
2014-01-21 06:07:02,0.20
2014-01-21 06:08:01,0.24
2014-01-21 06:09:02,0.24
2014-01-21 06:10:01,0.24
2014-01-21 06:11:01,0.20
2014-01-21 06:12:02,0.24
2014-01-21 06:13:01,0.24
2014-01-21 06:14:02,0.28
2014-01-21 06:15:02,0.24
2014-01-21 06:16:02,0.37
2014-01-21 06:17:01,0.20
2014-01-21 06:18:02,0.28
2014-01-21 06:19:01,0.24
2014-01-21 06:20:02,0.28
2014-01-21 06:21:02,0.20
2014-01-21 06:22:01,0.20
2014-01-21 06:23:02,0.33
2014-01-21 06:24:02,0.16
2014-01-21 06:25:01,0.33
2014-01-21 06:26:01,0.28
2014-01-21 06:27:02,0.24
2014-01-21 06:28:01,0.28
2014-01-21 06:29:02,0.16
2014-01-21 06:30:01,0.28
2014-01-21 06:31:01,0.08
2014-01-21 06:32:02,0.45
2014-01-21 06:33:01,0.16
2014-01-21 06:34:02,0.20
2014-01-21 06:35:02,0.16
2014-01-21 06:36:01,0.37
2014-01-21 06:37:02,0.24
2014-01-21 06:38:02,0.24
2014-01-21 06:39:01,0.16
2014-01-21 06:40:02,0.12
2014-01-21 06:41:02,0.24
2014-01-21 06:42:01,0.16
2014-01-21 06:43:02,0.12
2014-01-21 06:44:01,0.28
2014-01-21 06:45:02,0.37
2014-01-21 06:46:02,0.33
2014-01-21 06:47:01,0.24
2014-01-21 06:48:02,0.24
2014-01-21 06:49:02,0.20
2014-01-21 06:50:01,0.28
2014-01-21 06:51:01,0.24
2014-01-21 06:52:02,0.20
2014-01-21 06:53:01,0.24
2014-01-21 06:54:02,0.24
2014-01-21 06:55:01,0.41
2014-01-21 06:56:02,0.33
2014-01-21 06:57:01,0.28
2014-01-21 06:58:02,0.20
2014-01-21 06:59:02,0.37
2014-01-21 07:00:01,0.24
2014-01-21 07:01:02,0.28
2014-01-21 07:02:01,0.41
2014-01-21 07:03:02,0.20
2014-01-21 07:04:01,0.16
2014-01-21 07:05:02,0.12
2014-01-21 07:06:02,0.16
2014-01-21 07:07:01,0.24
2014-01-21 07:08:02,0.37
2014-01-21 07:09:02,0.37
2014-01-21 07:10:01,0.24
2014-01-21 07:11:01,0.12
2014-01-21 07:12:02,0.24
2014-01-21 07:13:01,0.53
2014-01-21 07:14:02,0.20
2014-01-21 07:15:01,0.41
2014-01-21 07:16:01,0.33
2014-01-21 07:17:02,0.12
2014-01-21 07:18:01,0.16
2014-01-21 07:19:02,0.20
2014-01-21 07:20:01,0.37
2014-01-21 07:21:01,0.16
2014-01-21 07:22:02,0.37
2014-01-21 07:23:01,0.33
2014-01-21 07:24:02,0.33
2014-01-21 07:25:02,0.37
2014-01-21 07:26:02,0.20
2014-01-21 07:27:01,0.16
2014-01-21 07:28:02,0.20
2014-01-21 07:29:01,0.24
2014-01-21 07:30:02,0.24
2014-01-21 07:31:02,0.24
2014-01-21 07:32:01,0.16
2014-01-21 07:33:02,0.24
2014-01-21 07:34:01,0.12
2014-01-21 07:35:02,0.16
2014-01-21 07:36:02,0.20
2014-01-21 07:37:01,0.33
2014-01-21 07:38:01,0.16
2014-01-21 07:39:02,0.16
2014-01-21 07:40:01,0.24
2014-01-21 07:41:01,0.20
2014-01-21 07:42:02,0.24
2014-01-21 07:43:01,0.33
2014-01-21 07:44:01,0.24
2014-01-21 07:45:02,0.24
2014-01-21 07:46:02,0.20
2014-01-21 07:47:01,0.33
2014-01-21 07:48:02,0.28
2014-01-21 07:49:01,0.16
2014-01-21 07:50:02,0.33
2014-01-21 07:51:02,0.16
2014-01-21 07:52:02,0.37
2014-01-21 07:53:01,0.12
2014-01-21 07:54:02,0.24
2014-01-21 07:55:01,0.28
2014-01-21 07:56:01,0.28
2014-01-21 07:57:02,0.33
2014-01-21 07:58:01,0.20
2014-01-21 07:59:02,0.20
2014-01-21 08:00:01,0.24
2014-01-21 08:01:01,0.24
2014-01-21 08:02:02,0.28
2014-01-21 08:03:01,0.20
2014-01-21 08:04:02,0.20
2014-01-21 08:05:02,0.28
2014-01-21 08:06:01,0.12
2014-01-21 08:07:02,0.24
2014-01-21 08:08:02,0.12
2014-01-21 08:09:01,0.16
2014-01-21 08:10:02,0.24
2014-01-21 08:11:02,0.20
2014-01-21 08:12:01,0.24
2014-01-21 08:13:02,0.33
2014-01-21 08:14:01,0.24
2014-01-21 08:15:02,0.20
2014-01-21 08:16:02,0.37
2014-01-21 08:17:02,0.28
2014-01-21 08:18:01,0.33
2014-01-21 08:19:02,0.28
2014-01-21 08:20:01,0.12
2014-01-21 08:21:01,0.28
2014-01-21 08:22:02,0.33
2014-01-21 08:23:01,0.16
2014-01-21 08:24:01,0.20
2014-01-21 08:25:02,0.20
2014-01-21 08:26:02,0.24
2014-01-21 08:27:01,0.16
2014-01-21 08:28:02,0.28
2014-01-21 08:29:01,0.16
2014-01-21 08:30:02,0.28
2014-01-21 08:31:02,0.16
2014-01-21 08:32:02,0.16
2014-01-21 08:33:01,0.24
2014-01-21 08:34:02,0.33
2014-01-21 08:35:02,0.20
2014-01-21 08:36:01,0.33
2014-01-21 08:37:01,0.41
2014-01-21 08:38:02,0.12
2014-01-21 08:39:01,0.41
2014-01-21 08:40:02,0.37
2014-01-21 08:41:02,0.24
2014-01-21 08:42:01,0.20
2014-01-21 08:43:02,0.28
2014-01-21 08:44:01,0.24
2014-01-21 08:45:02,0.24
2014-01-21 08:46:02,0.24
2014-01-21 08:47:01,0.16
2014-01-21 08:48:01,0.24
2014-01-21 08:49:02,0.20
2014-01-21 08:50:01,0.24
2014-01-21 08:51:01,0.20
2014-01-21 08:52:02,0.20
2014-01-21 08:53:01,0.20
2014-01-21 08:54:02,0.28
2014-01-21 08:55:02,0.24
2014-01-21 08:56:02,0.24
2014-01-21 08:57:01,0.37
2014-01-21 08:58:02,0.16
2014-01-21 08:59:01,0.16
2014-01-21 09:00:02,0.24
2014-01-21 09:01:01,0.16
2014-01-21 09:02:02,0.37
2014-01-21 09:03:02,0.16
2014-01-21 09:04:01,0.20
2014-01-21 09:05:02,0.37
2014-01-21 09:06:01,0.20
2014-01-21 09:07:02,0.16
2014-01-21 09:08:01,0.24
2014-01-21 09:09:02,0.28
2014-01-21 09:10:02,0.33
2014-01-21 09:11:01,0.45
2014-01-21 09:12:02,0.24
2014-01-21 09:13:01,0.12
2014-01-21 09:14:02,0.33
2014-01-21 09:15:01,0.33
2014-01-21 09:16:01,0.16
2014-01-21 09:17:02,0.33
2014-01-21 09:18:01,0.45
2014-01-21 09:19:02,0.20
2014-01-21 09:20:02,0.33
2014-01-21 09:21:02,0.37
2014-01-21 09:22:01,0.20
2014-01-21 09:23:02,0.16
2014-01-21 09:24:01,0.28
2014-01-21 09:25:02,0.16
2014-01-21 09:26:01,0.16
2014-01-21 09:27:02,0.33
2014-01-21 09:28:01,0.20
2014-01-21 09:29:02,0.24
2014-01-21 09:30:01,0.24
2014-01-21 09:31:01,0.37
2014-01-21 09:32:02,0.33
2014-01-21 09:33:01,0.37
2014-01-21 09:34:01,0.24
2014-01-21 09:35:02,0.37
2014-01-21 09:36:02,0.24
2014-01-21 09:37:01,0.24
2014-01-21 09:38:02,0.28
2014-01-21 09:39:01,0.33
2014-01-21 09:40:02,0.20
2014-01-21 09:41:02,0.24
2014-01-21 09:42:01,0.41
2014-01-21 09:43:02,0.24
2014-01-21 09:44:01,0.16
2014-01-21 09:45:02,0.20
2014-01-21 09:46:02,0.24
2014-01-21 09:47:01,0.12
2014-01-21 09:48:01,0.20
2014-01-21 09:49:01,0.20
2014-01-21 09:50:01,0.16
2014-01-21 09:51:01,0.20
2014-01-21 09:52:02,0.20
2014-01-21 09:53:01,0.37
2014-01-21 09:54:02,0.20
2014-01-21 09:55:02,0.20
2014-01-21 09:56:01,0.20
2014-01-21 09:57:01,0.20
2014-01-21 09:58:02,0.28
2014-01-21 09:59:01,0.20
2014-01-21 10:00:02,0.20
2014-01-21 10:01:02,0.24
2014-01-21 10:02:01,0.33
2014-01-21 10:03:02,0.08
2014-01-21 10:04:01,0.20
2014-01-21 10:05:02,0.28
2014-01-21 10:06:01,0.16
2014-01-21 10:07:02,0.28
2014-01-21 10:08:01,0.20
2014-01-21 10:09:02,0.53
2014-01-21 10:10:01,0.20
2014-01-21 10:11:01,0.28
2014-01-21 10:12:02,0.61
2014-01-21 10:13:01,0.20
2014-01-21 10:14:02,0.24
2014-01-21 10:15:02,0.20
2014-01-21 10:16:02,0.24
2014-01-21 10:17:01,0.16
2014-01-21 10:18:02,0.24
2014-01-21 10:19:01,0.12
2014-01-21 10:20:02,0.16
2014-01-21 10:21:01,0.37
2014-01-21 10:22:02,0.33
2014-01-21 10:23:01,0.24
2014-01-21 10:24:02,0.20
2014-01-21 10:25:02,0.33
2014-01-21 10:26:01,0.16
2014-01-21 10:27:02,0.20
2014-01-21 10:28:01,0.33
2014-01-21 10:29:02,0.37
2014-01-21 10:30:01,0.16
2014-01-21 10:31:01,0.24
2014-01-21 10:32:02,0.33
2014-01-21 10:33:01,0.12
2014-01-21 10:34:02,0.24
2014-01-21 10:35:02,0.12
2014-01-21 10:36:02,0.33
2014-01-21 10:37:01,0.28
2014-01-21 10:38:02,0.37
2014-01-21 10:39:01,0.08
2014-01-21 10:40:02,0.28
2014-01-21 10:41:02,0.16
2014-01-21 10:42:01,0.20
2014-01-21 10:43:02,0.20
2014-01-21 10:44:01,0.20
2014-01-21 10:45:01,0.33
2014-01-21 10:46:01,0.24
2014-01-21 10:47:02,0.16
2014-01-21 10:48:01,0.24
2014-01-21 10:49:02,0.37
2014-01-21 10:50:01,0.33
2014-01-21 10:51:01,0.16
2014-01-21 10:52:02,0.28
2014-01-21 10:53:01,0.12
2014-01-21 10:54:02,0.24
2014-01-21 10:55:02,0.28
2014-01-21 10:56:02,0.24
2014-01-21 10:57:01,0.12
2014-01-21 10:58:02,0.28
2014-01-21 10:59:01,0.20
2014-01-21 11:00:02,0.28
2014-01-21 11:01:01,0.24
2014-01-21 11:02:02,0.20
2014-01-21 11:03:01,0.49
2014-01-21 11:04:02,0.16
2014-01-21 11:05:01,0.20
2014-01-21 11:06:01,0.24
2014-01-21 11:07:02,0.28
2014-01-21 11:08:01,0.24
2014-01-21 11:09:02,0.33
2014-01-21 11:10:02,0.24
2014-01-21 11:11:02,0.28
2014-01-21 11:12:01,0.20
2014-01-21 11:13:02,0.16
2014-01-21 11:14:01,0.16
2014-01-21 11:15:02,0.16
2014-01-21 11:16:02,0.37
2014-01-21 11:17:01,0.24
2014-01-21 11:18:02,0.16
2014-01-21 11:19:01,0.20
2014-01-21 11:20:02,0.24
2014-01-21 11:21:02,0.24
2014-01-21 11:22:01,0.37
2014-01-21 11:23:02,0.20
2014-01-21 11:24:01,0.20
2014-01-21 11:25:02,0.28
2014-01-21 11:26:01,0.33
2014-01-21 11:27:02,0.08
2014-01-21 11:28:01,0.20
2014-01-21 11:29:02,0.45
2014-01-21 11:30:02,0.28
2014-01-21 11:31:02,0.41
2014-01-21 11:32:01,0.41
2014-01-21 11:33:02,0.28
2014-01-21 11:34:01,0.16
2014-01-21 11:35:02,0.24
2014-01-21 11:36:01,0.61
2014-01-21 11:37:02,0.45
2014-01-21 11:38:01,0.20
2014-01-21 11:39:02,0.12
2014-01-21 11:40:01,0.37
2014-01-21 11:41:01,0.28
2014-01-21 11:42:02,0.16
2014-01-21 11:43:01,0.24
2014-01-21 11:44:02,0.12
2014-01-21 11:45:02,0.20
2014-01-21 11:46:02,0.20
2014-01-21 11:47:01,0.16
2014-01-21 11:48:02,0.28
2014-01-21 11:49:02,0.24
2014-01-21 11:50:01,0.20
2014-01-21 11:51:01,0.20
2014-01-21 11:52:02,0.12
2014-01-21 11:53:01,0.33
2014-01-21 11:54:02,0.37
2014-01-21 11:55:01,0.20
2014-01-21 11:56:01,0.33
2014-01-21 11:57:01,0.37
2014-01-21 11:58:01,0.28
2014-01-21 11:59:01,0.24
2014-01-21 12:00:02,0.33
2014-01-21 12:01:02,0.24
2014-01-21 12:02:01,0.24
2014-01-21 12:03:02,0.16
2014-01-21 12:04:01,0.28
2014-01-21 12:05:02,0.20
2014-01-21 12:06:01,0.24
2014-01-21 12:07:02,0.12
2014-01-21 12:08:01,0.24
2014-01-21 12:09:02,0.20
2014-01-21 12:10:02,0.20
2014-01-21 12:11:02,0.20
2014-01-21 12:12:01,0.20
2014-01-21 12:13:02,0.28
2014-01-21 12:14:01,0.16
2014-01-21 12:15:02,0.20
2014-01-21 12:16:02,0.24
2014-01-21 12:17:01,0.24
2014-01-21 12:18:01,0.33
2014-01-21 12:19:02,0.16
2014-01-21 12:20:01,0.12
2014-01-21 12:21:01,0.41
2014-01-21 12:22:02,0.28
2014-01-21 12:23:02,0.41
2014-01-21 12:24:01,0.16
2014-01-21 12:25:02,0.24
2014-01-21 12:26:02,0.20
2014-01-21 12:27:01,0.33
2014-01-21 12:28:02,0.41
2014-01-21 12:29:02,0.37
2014-01-21 12:30:01,0.16
2014-01-21 12:31:01,0.28
2014-01-21 12:32:02,0.24
2014-01-21 12:33:01,0.20
2014-01-21 12:34:02,0.12
2014-01-21 12:35:02,0.28
2014-01-21 12:36:01,0.20
2014-01-21 12:37:02,0.20
2014-01-21 12:38:01,0.37
2014-01-21 12:39:02,0.49
2014-01-21 12:40:02,0.20
2014-01-21 12:41:02,0.28
2014-01-21 12:42:01,0.16
2014-01-21 12:43:02,0.16
2014-01-21 12:44:01,0.20
2014-01-21 12:45:02,0.16
2014-01-21 12:46:02,0.16
2014-01-21 12:47:01,0.20
2014-01-21 12:48:01,0.24
2014-01-21 12:49:02,0.16
2014-01-21 12:50:01,0.37
2014-01-21 12:51:02,0.12
2014-01-21 12:52:01,0.16
2014-01-21 12:53:02,0.20
2014-01-21 12:54:01,0.28
2014-01-21 12:55:02,0.20
2014-01-21 12:56:01,0.24
2014-01-21 12:57:02,0.37
2014-01-21 12:58:01,0.28
2014-01-21 12:59:02,0.28
2014-01-21 13:00:02,0.28
2014-01-21 13:01:02,0.16
2014-01-21 13:02:01,0.20
2014-01-21 13:03:02,0.16
2014-01-21 13:04:01,0.20
2014-01-21 13:05:02,0.24
2014-01-21 13:06:02,0.20
2014-01-21 13:07:01,0.20
2014-01-21 13:08:02,0.45
2014-01-21 13:09:02,0.20
2014-01-21 13:10:01,0.37
2014-01-21 13:11:01,0.24
2014-01-21 13:12:02,0.20
2014-01-21 13:13:02,0.20
2014-01-21 13:14:01,0.16
2014-01-21 13:15:02,0.24
2014-01-21 13:16:02,0.20
